Date,AAPL,AMZN,BAC,BRK-B,CVX,ENPH,GLD,GME,GOOGL,HYG,IEF,JNJ,JPM,MSFT,NVDA,PG,SHY,XOM
2024-05-15,188.2639617919922,185.99000549316406,,,151.02059936523438,115.47000122070312,220.88999938964844,39.54999923706055,,,87.64197540283203,144.67979431152344,194.7522735595703,418.3887939453125,94.58174133300781,,76.18268585205078,111.79854583740234
2024-05-16,188.38304138183594,183.6300048828125,,,150.71185302734375,116.8499984741211,220.02999877929688,27.670000076293945,,,87.47337341308594,146.20553588867188,195.09918212890625,416.32196044921875,94.3108901977539,,76.12661743164062,111.129150390625
2024-05-17,188.41282653808594,184.6999969482422,,,152.19004821777344,114.31999969482422,223.66000366210938,22.209999084472656,,,87.20181274414062,146.5466766357422,197.33470153808594,415.5506591796875,92.43183898925781,,76.07987976074219,112.79792022705078
2024-05-20,189.5738525390625,183.5399932861328,,,150.7586212158203,113.44999694824219,224.55999755859375,23.139999389648438,,,87.07069396972656,144.51182556152344,188.45999145507812,420.62371826171875,94.73168182373047,,76.06118774414062,111.8833999633789
2024-05-21,190.87379455566406,183.14999389648438,,,149.6640167236328,111.5,224.22999572753906,22.1200008392334,,,87.29545593261719,144.4832000732422,192.25656127929688,424.2827453613281,95.33735656738281,,76.09858703613281,111.11029815673828
2024-05-22,189.43492126464844,183.1300048828125,,,147.4186248779297,121.2300033569336,220.11000061035156,21.1200008392334,,,87.18306732177734,146.6422119140625,191.0906219482422,425.7463073730469,94.90158081054688,,76.04249572753906,108.8758316040039
2024-05-23,185.44577026367188,181.0500030517578,,,146.82919311523438,117.5,215.72000122070312,18.31999969482422,,,86.87403106689453,143.01199340820312,189.75120544433594,422.2653503417969,103.74608612060547,,76.0051498413086,107.01849365234375
2024-05-24,188.52195739746094,180.75,,,147.5870361328125,125.18000030517578,215.9199981689453,19.0,,,86.98638153076172,140.40396118164062,193.4032440185547,425.3902893066406,106.41471099853516,,76.03316497802734,106.93363952636719
2024-05-28,188.5319061279297,182.14999389648438,,,148.79391479492188,129.3800048828125,218.19000244140625,23.780000686645508,,,86.49939727783203,137.92965698242188,192.23728942871094,425.5485534667969,113.84291076660156,,75.9677734375,108.29129791259766
2024-05-29,188.82958984375,182.02000427246094,,,146.7917938232422,125.69000244140625,216.16000366210938,21.239999771118164,,,86.07796478271484,137.98699951171875,190.8979034423828,424.4112854003906,114.76643371582031,,75.93973541259766,107.13162231445312
2024-05-30,189.82191467285156,179.32000732421875,,,148.06417846679688,130.66000366210938,216.57000732421875,22.610000610351562,,,86.5087661743164,138.78944396972656,192.073486328125,410.0720520019531,110.44364929199219,,76.02381134033203,107.47103881835938
2024-05-31,190.77455139160156,176.44000244140625,,,151.84390258789062,127.9000015258789,215.3000030517578,23.139999389648438,,,86.91146850585938,140.1173553466797,195.2533721923828,410.5269775390625,109.57710266113281,,76.12661743164062,110.55402374267578
2024-06-03,192.54086303710938,178.33999633789062,,,147.3157196044922,127.55000305175781,217.22000122070312,28.0,,,87.48072052001953,141.13955688476562,194.4728546142578,408.934814453125,114.94136047363281,,76.21286010742188,107.90472412109375
2024-06-04,192.85842895507812,179.33999633789062,,,146.07139587402344,129.77000427246094,215.27000427246094,26.5,,,87.95979309082031,141.19686889648438,191.90965270996094,411.45654296875,116.37763214111328,,76.28784942626953,106.22652435302734
2024-06-05,194.36676025390625,181.27999877929688,,,144.9954833984375,133.24000549316406,217.82000732421875,31.56999969482422,,,88.27916717529297,139.44863891601562,190.0788116455078,419.3084716796875,122.3775634765625,,76.36286163330078,106.65080261230469
2024-06-06,192.9874267578125,185.0,,,145.88427734375,132.3000030517578,219.42999267578125,46.54999923706055,,,88.24159240722656,139.87850952148438,189.7415771484375,419.81280517578125,120.93629455566406,,76.37223052978516,107.45218658447266
2024-06-07,195.37893676757812,184.3000030517578,,,146.02459716796875,122.75,211.60000610351562,28.219999313354492,,,87.31163024902344,140.50904846191406,192.67091369628906,419.1502990722656,120.82635498046875,,76.17536926269531,106.30195617675781
2024-06-10,191.6378631591797,187.05999755859375,,,146.64210510253906,130.6699981689453,213.5399932861328,24.829999923706055,,,87.12376403808594,140.55679321289062,192.34329223632812,423.12567138671875,121.72789764404297,,76.18472290039062,106.61309051513672
2024-06-11,205.5601806640625,187.22999572753906,,,146.40821838378906,132.41000366210938,214.14999389648438,30.489999771118164,,,87.58403778076172,140.2033233642578,187.284423828125,427.8823547363281,120.8582763671875,,76.26908874511719,105.755126953125
2024-06-12,211.4347686767578,186.88999938964844,,,144.28445434570312,134.52000427246094,214.72000122070312,25.459999084472656,,,88.07251739501953,138.91366577148438,184.55743408203125,436.1694030761719,125.14643859863281,,76.37223052978516,104.58604431152344
2024-06-13,212.5957794189453,183.8300018310547,,,142.9933624267578,129.72000122070312,212.97000122070312,29.1200008392334,,,88.65489959716797,138.9518585205078,186.60989379882812,436.6836242675781,129.55455017089844,,76.49407196044922,103.74693298339844
2024-06-14,210.8592071533203,183.66000366210938,,,142.74075317382812,124.61000061035156,215.72999572753906,28.700000762939453,,,88.86154174804688,139.037841796875,186.72552490234375,437.66265869140625,131.82359313964844,,76.50346374511719,102.87012481689453
2024-06-17,215.00714111328125,184.05999755859375,,,143.32081604003906,120.83000183105469,214.61000061035156,25.219999313354492,,,88.44825744628906,139.42953491210938,187.88185119628906,443.3983459472656,130.92396545410156,,76.42845916748047,102.16301727294922
2024-06-18,212.6453857421875,182.80999755859375,,,143.4517822265625,119.01000213623047,215.47000122070312,24.700000762939453,,,88.83336639404297,139.14291381835938,189.82830810546875,441.3908996582031,135.52198791503906,,76.53157806396484,103.12467193603516
2024-06-20,208.07077026367188,186.10000610351562,,,146.5485382080078,108.56999969482422,218.16000366210938,25.59000015258789,,,88.60792541503906,141.17776489257812,191.4375,440.75799560546875,130.7240447998047,,76.50346374511719,105.34971618652344
2024-06-21,205.89759826660156,189.0800018310547,,,145.2761688232422,106.66999816894531,214.77999877929688,23.93000030517578,,,88.62670135498047,142.1044464111328,189.15379333496094,444.7927551269531,126.5158462524414,,76.53157806396484,104.42576599121094
2024-06-24,206.54258728027344,185.57000732421875,,,149.04652404785156,108.0199966430664,215.6300048828125,23.649999618530273,,,88.70185089111328,142.45790100097656,191.63987731933594,442.7061767578125,118.05945587158203,,76.54096221923828,107.5276107788086
2024-06-25,207.46548461914062,186.33999633789062,,,148.2512969970703,101.8499984741211,214.55999755859375,24.93000030517578,,,88.7770004272461,140.6141357421875,190.85934448242188,445.9497985839844,126.03604888916016,,76.55033111572266,107.82931518554688
2024-06-26,211.61338806152344,193.61000061035156,,,145.90296936035156,102.94999694824219,212.5800018310547,24.200000762939453,,,88.24159240722656,140.26063537597656,190.24264526367188,447.1463623046875,126.3459243774414,,76.47534942626953,107.86701965332031
2024-06-27,212.45687866210938,197.85000610351562,,,146.24917602539062,105.2300033569336,214.99000549316406,25.09000015258789,,,88.4388656616211,139.28623962402344,191.91929626464844,447.8287048339844,123.93695831298828,,76.53157806396484,108.32899475097656
2024-06-28,209.0035400390625,193.25,,,146.34271240234375,99.70999908447266,215.00999450683594,24.690000534057617,,,87.96920013427734,139.630126953125,194.8968048095703,441.994140625,123.48714447021484,,76.54096221923828,108.53642272949219
2024-07-01,215.08651733398438,197.1999969482422,,,146.436279296875,97.26000213623047,215.57000732421875,23.329999923706055,,,87.3143310546875,139.89764404296875,197.97067260742188,451.6656494140625,124.24681854248047,,76.47513580322266,108.38556671142578
2024-07-02,218.57949829101562,200.0,,,146.65145874023438,95.7699966430664,215.55999755859375,23.979999542236328,,,87.64408874511719,139.5059356689453,201.22763061523438,454.1873779296875,122.61750793457031,,76.54094696044922,107.6501693725586
2024-07-03,219.8496856689453,197.58999633789062,,,146.614013671875,99.16999816894531,217.99000549316406,24.3700008392334,,,88.2282943725586,139.18115234375,201.09275817871094,455.6608581542969,128.22511291503906,,76.65382385253906,108.19700622558594
2024-07-05,224.60292053222656,200.0,,,144.36865234375,97.13999938964844,220.92999267578125,24.18000030517578,,,88.71824645996094,139.9358367919922,198.4281463623047,462.3755798339844,125.77616882324219,,76.79491424560547,106.8864974975586
2024-07-08,226.07156372070312,199.2899932861328,,,144.38735961914062,102.80999755859375,218.19000244140625,24.450000762939453,,,88.7464828491211,138.9805145263672,198.7963409423828,461.0701904296875,128.1451416015625,,76.7854995727539,105.76455688476562
2024-07-09,226.92495727539062,199.33999633789062,,,143.12432861328125,103.58999633789062,218.55999755859375,24.600000381469727,,,88.6240005493164,140.48037719726562,201.17994689941406,454.4444885253906,131.3238067626953,,76.76669311523438,104.59546661376953
2024-07-10,231.19195556640625,199.7899932861328,,,145.1358184814453,106.75,219.36000061035156,24.969999313354492,,,88.70882415771484,142.75404357910156,201.3446502685547,461.08013916015625,134.85227966308594,,76.79491424560547,105.51942443847656
2024-07-11,225.823486328125,195.0500030517578,,,145.2574462890625,111.68000030517578,223.25,25.56999969482422,,,89.27412414550781,143.01199340820312,201.0055389404297,449.65826416015625,127.34548950195312,,76.97361755371094,106.77336883544922
2024-07-12,228.7706756591797,194.49000549316406,,,145.56617736816406,119.33999633789062,223.11000061035156,26.049999237060547,,,89.46257019042969,143.18394470214844,198.57350158691406,448.5209045410156,129.18470764160156,,77.08647918701172,106.79220581054688
2024-07-15,232.60105895996094,192.72000122070312,,,147.85833740234375,113.05999755859375,223.8300018310547,27.0,,,89.17991638183594,142.5725555419922,203.52476501464844,448.9263916015625,128.3850555419922,,77.08647918701172,108.62126922607422
2024-07-16,233.0178680419922,193.02000427246094,,,147.60574340820312,116.16999816894531,228.2899932861328,28.540000915527344,,,89.57563018798828,144.26345825195312,206.9838409423828,444.5356140136719,126.30593872070312,,77.11466979980469,109.40380096435547
2024-07-17,227.12342834472656,187.92999267578125,,,150.84283447265625,111.1500015258789,227.22999572753906,27.979999542236328,,,89.65101623535156,149.58462524414062,210.13287353515625,438.60211181640625,117.93951416015625,,77.12406921386719,110.91228485107422
2024-07-18,222.45948791503906,183.75,,,151.53517150878906,107.94999694824219,225.77999877929688,25.8799991607666,,,89.39662170410156,148.4764404296875,203.45692443847656,435.4870300292969,121.0381851196289,,77.08647918701172,112.00596618652344
2024-07-19,222.58848571777344,183.1300048828125,,,148.8968505859375,105.45999908447266,221.72999572753906,24.969999313354492,,,89.11395263671875,147.779052734375,203.26316833496094,432.26324462890625,117.87954711914062,,77.04884338378906,109.43209075927734
2024-07-22,222.24119567871094,182.5500030517578,,,146.87599182128906,104.73999786376953,221.8000030517578,25.219999313354492,,,89.02916717529297,147.3491668701172,203.74761962890625,438.028564453125,123.48714447021484,,77.05825805664062,108.6778335571289
2024-07-23,223.2831268310547,186.41000366210938,,,144.16282653808594,103.63999938964844,222.5800018310547,25.5,,,89.09510803222656,145.5436248779297,203.79605102539062,439.9173889160156,122.53755187988281,,77.09587860107422,106.92420959472656
2024-07-24,216.86276245117188,180.8300018310547,,,145.07969665527344,116.91000366210938,221.8000030517578,24.010000228881836,,,88.8972396850586,149.2980194091797,202.110107421875,424.1442565917969,114.20112609863281,,77.13350677490234,108.43270111083984
2024-07-25,215.8208465576172,179.85000610351562,,,147.3905487060547,117.5199966430664,218.3300018310547,23.950000762939453,,,89.09510803222656,152.50790405273438,202.1876220703125,413.76068115234375,112.23196411132812,,77.14290618896484,110.71430969238281
2024-07-26,216.2872314453125,182.5,,,147.67123413085938,119.33999633789062,220.6300048828125,24.1299991607666,,,89.51909637451172,153.46324157714844,205.64671325683594,420.5544738769531,113.0116195678711,,77.2463607788086,110.62003326416016
2024-07-29,216.5651092529297,183.1999969482422,,,146.5111083984375,113.72000122070312,220.32000732421875,23.600000381469727,,,89.66985321044922,151.4761505126953,204.29991149902344,421.9983825683594,111.54225158691406,,77.2557601928711,109.46038055419922
2024-07-30,217.12078857421875,181.7100067138672,,,149.28977966308594,109.37000274658203,222.52000427246094,22.399999618530273,,,89.85829162597656,154.12240600585938,208.5050811767578,418.2305908203125,103.68561553955078,,77.28397369384766,111.4119873046875
2024-07-31,220.3756103515625,186.97999572753906,,,150.13180541992188,115.11000061035156,226.5500030517578,22.670000076293945,,,90.51783752441406,150.79786682128906,206.1893310546875,413.71124267578125,116.96992492675781,,77.44386291503906,111.80797576904297
2024-08-01,216.68417358398438,184.07000732421875,,,142.78753662109375,109.68000030517578,225.77000427246094,21.709999084472656,,,90.90437316894531,153.57785034179688,201.4996795654297,412.4849548339844,109.16327667236328,,77.57786560058594,110.26175689697266
2024-08-02,218.1726531982422,167.89999389648438,,,138.979736328125,105.19000244140625,225.33999633789062,21.06999969482422,,,92.31253051757812,156.80685424804688,192.95367431640625,403.9606018066406,107.22410583496094,,78.01195526123047,110.19575500488281
2024-08-05,207.66392517089844,161.02000427246094,,,135.34036254882812,103.38999938964844,222.47999572753906,20.649999618530273,,,92.40702056884766,154.04598999023438,188.84539794921875,390.7684631347656,100.40702056884766,,77.99308776855469,108.2064208984375
2024-08-06,205.63958740234375,161.92999267578125,,,134.00247192382812,101.52999877929688,220.6999969482422,21.280000686645508,,,91.5848159790039,151.86781311035156,194.11642456054688,395.1790466308594,104.20541381835938,,77.89871215820312,107.63133239746094
2024-08-07,208.20973205566406,162.77000427246094,,,133.2353057861328,103.41999816894531,220.5500030517578,20.829999923706055,,,91.25404357910156,151.8009490966797,194.17454528808594,394.0121154785156,98.86768341064453,,77.85151672363281,109.06439971923828
2024-08-08,211.6729278564453,165.8000030517578,,,135.18128967285156,108.80000305175781,224.00999450683594,21.75,,,90.97998809814453,153.06198120117188,197.72084045410156,398.22491455078125,104.92508697509766,,77.81380462646484,111.14800262451172
2024-08-09,214.58045959472656,166.94000244140625,,,135.6490936279297,107.86000061035156,224.55999755859375,21.93000030517578,,,91.34854888916016,153.44412231445312,199.4067840576172,401.5179443359375,104.70518493652344,,77.8326644897461,112.05310821533203
2024-08-12,216.1103973388672,166.8000030517578,,,135.6771697998047,109.11000061035156,228.41000366210938,21.8799991607666,,,91.60370635986328,152.7371826171875,199.78466796875,402.2991943359375,108.97335052490234,,77.87983703613281,112.19451904296875
2024-08-13,219.8259735107422,170.22999572753906,,,134.86318969726562,112.5199966430664,228.05999755859375,22.270000457763672,,,92.0101089477539,151.31375122070312,201.48028564453125,409.4194030761719,116.0903091430664,,78.00253295898438,111.11972045898438
2024-08-14,220.27305603027344,170.10000610351562,,,135.34970092773438,111.1500015258789,226.1999969482422,21.989999771118164,,,92.13294219970703,151.3997344970703,203.7088623046875,412.2377624511719,118.02949523925781,,77.99308776855469,112.14737701416016
2024-08-15,223.2534637451172,177.58999633789062,,,137.3424835205078,117.12000274658203,226.91000366210938,22.530000686645508,,,91.55647277832031,151.9824676513672,204.9781494140625,417.1119689941406,122.80743408203125,,77.80435180664062,112.84117889404297
2024-08-16,224.57479858398438,177.05999755859375,,,137.78219604492188,116.38999938964844,231.99000549316406,22.399999618530273,,,91.73601531982422,152.26907348632812,207.32296752929688,414.5758056640625,124.52670288085938,,77.88928985595703,112.30895233154297
2024-08-19,224.4158477783203,178.22000122070312,,,138.90798950195312,119.70999908447266,231.61000061035156,22.65999984741211,,,91.85887145996094,152.4983673095703,208.7570037841797,417.6072998046875,129.94439697265625,,77.87039947509766,112.65109252929688
2024-08-20,225.03179931640625,178.8800048828125,,,136.88345336914062,116.9800033569336,232.4600067138672,22.280000686645508,,,92.2274398803711,153.00466918945312,207.8558807373047,420.8468933105469,127.19556427001953,,77.98365783691406,108.89701080322266
2024-08-21,224.9224853515625,180.11000061035156,,,137.47947692871094,119.30999755859375,232.14999389648438,22.549999237060547,,,92.41645050048828,154.2179412841797,207.9334259033203,420.19305419921875,128.4450225830078,,78.06857299804688,108.20320892333984
2024-08-22,223.06472778320312,176.1300048828125,,,137.86734008789062,115.48999786376953,229.3699951171875,22.1200008392334,,,91.99116516113281,155.0968475341797,209.90036010742188,411.6829528808594,123.68705749511719,,77.96476745605469,109.03956604003906
2024-08-23,225.359619140625,177.0399932861328,,,139.65536499023438,123.0,232.02000427246094,22.209999084472656,,,92.41645050048828,156.79730224609375,211.52816772460938,412.9114074707031,129.31463623046875,,78.14405822753906,110.55069732666016
2024-08-26,225.69740295410156,175.5,,,140.48789978027344,122.58999633789062,232.75999450683594,21.360000610351562,,,92.30306243896484,157.25587463378906,212.36143493652344,409.64215087890625,126.40589904785156,,78.10631561279297,112.9172134399414
2024-08-27,226.54185485839844,173.1199951171875,,,139.02149963378906,122.52999877929688,233.38999938964844,20.739999771118164,,,92.26525115966797,156.85157775878906,213.3400421142578,409.9888916015625,128.2451171875,,78.15350341796875,111.84326171875
2024-08-28,225.0119171142578,170.8000030517578,,,138.12277221679688,123.6500015258789,231.75,19.899999618530273,,,92.2179946899414,157.78526306152344,214.4155731201172,406.779052734375,125.55626678466797,,78.14405822753906,110.74079132080078
2024-08-29,228.29039001464844,172.1199951171875,,,139.46617126464844,121.30000305175781,232.9499969482422,21.510000228881836,,,92.05735778808594,158.0836639404297,215.3070068359375,409.2756042480469,117.53968811035156,,78.13462829589844,112.27092742919922
2024-08-30,227.5055389404297,178.5,,,139.9675750732422,121.04000091552734,231.2899932861328,23.420000076293945,,,91.73601531982422,159.65267944335938,217.81655883789062,413.25823974609375,119.31893157958984,,78.13462829589844,112.09036254882812
2024-09-03,221.31617736816406,176.25,,,136.85507202148438,112.91000366210938,230.2899932861328,23.139999389648438,,,92.34075164794922,160.90402221679688,213.4563446044922,405.62982177734375,107.95378875732422,,78.21796417236328,109.74286651611328
2024-09-04,219.40872192382812,173.3300018310547,,,134.40481567382812,113.11000061035156,230.42999267578125,22.1200008392334,,,92.88103485107422,161.09654235839844,212.5164794921875,405.0948791503906,106.16456604003906,,78.38842010498047,108.40280151367188
2024-09-05,220.92872619628906,177.88999938964844,,,133.32632446289062,112.08000183105469,232.35000610351562,22.389999389648438,,,93.09904479980469,158.81524658203125,210.86927795410156,404.589599609375,107.16413879394531,,78.41682434082031,107.55694580078125
2024-09-06,219.37893676757812,171.38999938964844,,,131.08419799804688,108.6500015258789,230.6300048828125,23.920000076293945,,,93.23175048828125,158.2280731201172,205.85992431640625,397.96185302734375,102.78600311279297,,78.55885314941406,107.05323028564453
2024-09-09,219.4683380126953,175.39999389648438,,,132.73031616210938,103.04000091552734,231.60000610351562,24.25,,,93.36444854736328,160.37461853027344,210.0747528076172,401.9444580078125,106.42444610595703,,78.56834411621094,109.30567932128906
2024-09-10,218.6735382080078,179.5500030517578,,,130.77197265625,104.61000061035156,232.6199951171875,23.450000762939453,,,93.76254272460938,161.11578369140625,199.17425537109375,410.3455505371094,108.05374145507812,,78.68196105957031,105.32350158691406
2024-09-11,221.2069091796875,184.52000427246094,,,130.44088745117188,110.58999633789062,232.25,20.639999389648438,,,93.6961898803711,158.65162658691406,200.7923583984375,419.1033020019531,116.8599853515625,,78.61566925048828,104.2780532836914
2024-09-12,221.31617736816406,187.0,,,131.6991424560547,105.83000183105469,236.3300018310547,20.399999618530273,,,93.54454040527344,158.4783477783203,200.18194580078125,423.02642822265625,119.09921264648438,,78.6251449584961,105.71316528320312
2024-09-13,221.04795837402344,186.49000549316406,,,133.02359008789062,109.91000366210938,238.67999267578125,20.649999618530273,,,93.72462463378906,159.3253936767578,197.9727783203125,426.5829772949219,119.05921936035156,,78.73876953125,105.63713836669922
2024-09-16,214.9082794189453,184.88999938964844,,,134.42373657226562,111.48999786376953,238.66000366210938,20.09000015258789,,,93.9710922241211,160.74038696289062,201.4027862548828,427.3260498046875,116.7400131225586,,78.78612518310547,107.11975860595703
2024-09-17,215.3751983642578,186.8800048828125,,,135.67251586914062,118.52999877929688,237.33999633789062,20.15999984741211,,,93.80046844482422,160.81741333007812,202.7495880126953,431.1005554199219,115.55043029785156,,78.72930908203125,108.51685333251953
2024-09-18,219.24977111816406,186.42999267578125,,,136.19285583496094,119.73999786376953,235.50999450683594,19.649999618530273,,,93.39288330078125,159.93182373046875,201.08306884765625,426.80096435546875,113.33119201660156,,78.70091247558594,108.89701080322266
2024-09-19,227.3763885498047,189.8699951171875,,,137.16725158691406,117.36000061035156,239.1699981689453,19.510000228881836,,,93.31704711914062,158.65162658691406,203.94139099121094,434.6076354980469,117.82965087890625,,78.7671890258789,110.24657440185547
2024-09-20,226.71075439453125,191.60000610351562,,,137.8200225830078,114.9000015258789,242.2100067138672,21.850000381469727,,,93.28860473632812,158.0163116455078,204.53245544433594,431.21942138671875,115.96029663085938,,78.79560089111328,109.55278015136719
2024-09-23,224.99205017089844,193.8800048828125,,,139.57968139648438,117.0,242.67999267578125,22.309999465942383,,,93.23175048828125,157.11148071289062,204.87158203125,429.475830078125,116.22020721435547,,78.79560089111328,111.53913116455078
2024-09-24,225.88616943359375,193.9600067138672,,,139.4945526123047,116.69000244140625,246.07000732421875,22.6299991607666,,,93.33602142333984,156.68795776367188,205.01690673828125,425.17626953125,120.82862091064453,,78.8713607788086,111.24451446533203
2024-09-25,224.89268493652344,192.52999877929688,,,136.20230102539062,113.29000091552734,245.72999572753906,22.18000030517578,,,92.95686340332031,154.58953857421875,203.660400390625,428.0888366699219,123.46772003173828,,78.80508422851562,109.07758331298828
2024-09-26,226.0352020263672,191.16000366210938,,,134.32913208007812,113.61000061035156,246.97999572753906,22.290000915527344,,,92.89051818847656,155.3499755859375,203.26316833496094,427.2962646484375,123.9975357055664,,78.72930908203125,107.20529174804688
2024-09-27,226.3034210205078,187.97000122070312,,,137.64028930664062,115.0,245.02000427246094,22.479999542236328,,,93.26018524169922,155.35958862304688,203.9607696533203,424.0368957519531,121.35844421386719,,78.85240936279297,110.07550811767578
2024-09-30,231.4794464111328,186.3300018310547,,,139.3242645263672,113.0199966430664,243.05999755859375,22.93000030517578,,,93.00425720214844,155.99488830566406,204.30958557128906,426.2956848144531,121.39842224121094,,78.73876953125,111.40607452392578
2024-10-01,224.7337646484375,185.1300048828125,,,141.62315368652344,111.19999694824219,245.61000061035156,21.969999313354492,,,93.34268951416016,155.92750549316406,200.60826110839844,416.775146484375,116.9599380493164,,78.78913879394531,113.98165130615234
