Date,AAPL,AMZN,BAC,BRK-B,CVX,ENPH,GOOGL,JNJ,JPM,MSFT,NVDA,PG,XOM,GLD,IEF,SHY,HYG
2007-05-17,0.01937477455275827,-0.01674814150284553,0.00019603125289666747,-0.004694145530528731,0.009001386261532247,0.016086981915278315,-0.0034973291751780352,-0.0049291959448963035,-0.0079589278573642,-0.0029011355401674967,-0.01674922355869752,0.0007890000909770612,0.004288262284187501,-0.008265789169946459,-0.0026654593756139464,-0.0006244921086215712,-0.0002829136364973416
2007-05-18,0.005286301616192802,0.018012747588945704,0.0029289370620414145,-0.0023554676652510374,0.016919454523802054,-0.027219972009379808,-0.0013598448015361576,0.010779944656534712,-0.00038072084544051363,-0.004853805458490705,0.019609650298406636,0.0017345984979275034,0.01769094152850378,0.007045504789815029,-0.002915879522030624,-0.0009985153850308342,0.0002829136364973961
2007-05-21,0.01765797338824445,0.07602443830895328,-0.0009750704600365153,0.007325116190123607,-0.00024071065482623468,-0.02216112093253179,0.0005951392513365819,0.001575830478468659,0.000380720845440588,0.007110865750579435,0.0031358931252563364,-0.003313530985903431,0.003955389537953305,0.00228678401065233,0.0013374725820424161,0.00025034046140477966,0.0009442058548435844
2007-05-22,0.01383516674994343,0.00845610637460103,0.005256342242135538,0.0034366655662451495,-0.007878210623553858,0.04522952791548727,0.011115159820585191,0.0009440786949461153,-0.005150469592794459,-0.011662066736047427,0.005394300880380237,-0.004276658244936394,-0.009857711749242345,-0.007182750193709896,-0.0027996809144188875,0.00024878166076614043,9.500879417806402e-05
2007-05-23,-0.005741579346030278,0.0017406566376972127,-0.002917162927709745,-0.001235893962217679,-0.009537193957603869,0.014835497128335071,-0.003979673314820377,0.0036108204539858574,-0.005753726489341041,-0.003590556685284021,-0.02697508858655895,0.0015860042667370398,0.002653819394717286,0.005201235113149631,-0.0019516565799916764,-0.0002487816607661424,-0.0007553375116444018
2007-05-24,-0.01968048354707254,0.005059620091246951,-0.005859001293232229,-0.004544548767076246,-0.0177234956113464,-0.012834461239934663,0.0007592704889999929,0.0013403193077140814,-0.007723696641624695,-0.013498112173338099,-0.03673431894927987,-0.00365178503026086,-0.008591992290823776,-0.012126956660007309,0.0013430067321185087,0.00037405986994339655,0.0002831010926299295
2007-05-25,0.026125997684904655,-0.011602729719130194,0.0029338458502416987,0.010298752632155073,0.014401064601432378,0.025656093236725564,0.019189312029618155,-0.004579272740931298,0.0009684473239759215,0.010222528812064443,0.015569871793087785,0.0014305704658653141,0.014838317633923312,0.0029301036898510342,-0.00109821060566471,0.0006241407011415213,0.0014148832649408746
2007-05-29,0.006404304991465325,0.015632074414642524,-0.0001955463272886771,-0.00712913154971781,-0.005190591462593708,0.006126220689882426,0.007397571125338545,-0.002217844392270788,0.0034797356057971515,0.010119433236853317,0.010638214261031243,0.01089986576280454,-0.010714290747735104,0.0019998045474331656,-0.002076917676141654,-0.0009982005710849043,-0.003967542356061351
2007-05-30,0.037925142813567264,0.0032977649100820487,0.003549016053129894,-0.0016524755667094737,0.0189006361910875,0.017278814222126175,0.023314046268087307,0.002692442628603595,0.004621128458996307,0.010339325652954125,0.002348769682679462,0.0031370782715781378,0.016564642708449866,-0.005393317205398538,0.0009774254021829736,0.0007481749236260361,0.002269557998490421
2007-05-31,0.020170646608074265,-0.010359808656372066,-0.001969795492956715,-0.000827210299528079,-0.009282488868464108,-0.0038140302750266654,-0.0013849671650419738,0.000790462220329906,-0.00442798601417822,-0.013592618843249818,0.015711093906548873,-0.004709469580086236,-0.009929718474635854,0.01259036562812169,-0.00036676622957008596,-0.0006235161248761714,-0.0016078455541450952
2007-06-01,-0.023291018060487167,-0.008132521348826896,0.001379274962560467,0.0027547807014321976,0.009039831079094115,0.001908777531185957,0.004988578546499504,0.0022104528924712093,0.0013494097534125665,-0.003263561428968341,0.0069046623029504805,-0.0011020749257982557,0.012545518527065114,0.013638664251469168,-0.00431731497640443,-0.0005142200968767511,-0.0001327488283207324
2007-06-04,0.024445735664428366,0.026476369614724913,0.0013771591883047374,0.0026101044584621066,0.010885143576702536,0.008908428741613718,0.013241316431944941,0.002992143332041214,-0.006378496337682425,0.004240539116531241,0.005432973949251643,-0.0045788253923615685,0.0,0.0015039628582593058,0.001600978212771131,0.0003766781354639372,0.0008562279024940244
2007-06-05,0.010983254274800732,0.04484682410668184,-0.0037430598520910704,-0.007021466831626214,-0.004822724054497318,0.04338925432203049,0.02294639659869347,-0.004569886679412784,-0.0068102141757051485,-0.004567534372847014,0.0292232151325215,0.004263620840035717,0.0004747305402713677,-0.002558095808665873,-0.0032045236674274266,-0.0008782681419941662,-0.001426911732427307
2007-06-06,0.007876377610025007,-0.018638292154822416,-0.00653499215958586,-0.003598543770281335,-0.011427840687734642,-0.0065647447533265105,-0.0011377341778176756,-0.006497795374359167,-0.01296895198272172,-0.00952914594656049,0.007449374946240412,-0.004263620840035674,-0.007624453158334154,0.0006025141558484927,0.0004927415622429995,0.0012540889777881944,-0.0012381042506516946
2007-06-07,0.003471882733604446,-0.003464299898622339,-0.010787289825229165,0.005806710057140289,-0.019631296026334615,-0.011557559038141365,-0.006174433333286483,-0.014411804121217177,-0.01474446487672382,-0.02236717510125799,-0.010777888067952657,-0.013864362938065087,-0.020051179132640873,-0.017468378797244048,-0.010045984726508849,-0.0011288632351062196,-0.00468099497763761
2007-06-08,0.003379401461487371,0.016520183881763607,0.009395237639521405,-0.004144266938323365,0.006091061252191836,0.009593757202778247,0.0008345163708109868,0.00209503901120309,0.011773420660414589,0.014413070637043373,0.015440635758726073,0.011963155874218407,0.00874612007694848,-0.016064616229808024,0.0018681930060804848,0.00037636426384824806,-0.0026846917031164924
2007-06-11,-0.035151639281102424,-0.028670307876870443,-0.004186943526643261,0.005384142264561206,0.008269194721516444,-0.003939211228961736,-0.00808309736242693,0.0022505426143408017,0.0003965599818678532,-0.0009991278527767369,0.0035501926132722097,-0.00031673675757956334,0.004585529151340022,0.007446446669522527,-0.0026162975095704076,0.000125097867114243,-0.0021151062970864304
2007-06-12,0.001579645235488991,-0.015576657755979977,-0.007822538404284235,-0.0037243528399694336,-0.009881375312981704,0.0014086278108433254,-0.012931914268147863,-0.00709086496994134,-0.021648632104090612,-0.005679102966176295,-0.010414024882388866,-0.014216528497806444,-0.012843741655961584,-0.009316814217075012,-0.007136414901056338,-0.0008777075364980167,-0.005112647113106736
2007-06-13,-0.02421460352475792,0.01163467358856704,0.013997223648134896,0.001932892898604341,0.007297074238921781,0.04567505948990091,0.000930789253562051,0.005644329230430645,0.018868423607918707,0.017928785602723218,0.023684456130592904,0.00337260215288667,0.016329395152343433,0.0066858729089560335,0.003262166240283135,0.0002510196628533798,0.0017400062877855245
2007-06-14,0.0105815404826697,0.014702994305848573,-0.005575993046985214,-0.0011040828069603485,0.014435942073369705,0.008036454655315153,-0.004761667994073631,0.004333029043458813,0.0005965674941425458,0.004268738735122387,0.01760032501040029,0.000801535788328258,0.016892623630545986,0.0010841741372225324,0.00025014582494932593,0.0,0.0007714755216492082
2007-06-15,0.014629220209676698,0.006373861856597403,0.0,0.00027618766400396905,0.010151289809833219,0.04103541159151658,0.006047243791658554,0.005110781592238587,0.004758125236470843,-0.0009836463779085236,0.04446358437604334,0.0023999257921920865,0.013707951541236961,0.003862500064954589,0.0043722073393138465,0.0013793528874166652,-0.00019328427318060672
2007-06-18,0.03738440968681618,-0.00790403947676804,-0.0034000156108957456,-0.0022112178821775534,0.0026416535627589257,0.0023020896256759076,0.018235970341758063,-0.00703428989780227,-0.0025744842344414577,0.0006559887970707445,0.0005049389913520743,-0.012867805709229468,0.004875748317871279,0.0015408088972500085,-0.0004984728146448309,0.0,0.0005792698688644908
2007-06-19,-0.011497754857231906,-0.028524969969238135,0.012741867090804857,0.004004160249289524,-0.0011998180564706793,0.012189067937544533,-0.001728975608813396,0.0014430569880396601,0.008293516537437325,-0.0016402519608519747,0.006298791921665895,0.0008092126115053772,-0.006040161324476395,0.008127107639137423,0.004852323347401725,0.001751594723839342,0.001252660979737475
2007-06-20,-0.01721041922997679,-0.010222549640710699,-0.011340389273454482,-0.004696090546416462,-0.028249718450184973,0.019743261002975795,-0.008474419857943297,-0.0061066998198056124,-0.027715759078083105,-0.014883716905346633,0.0010029764094716422,0.0019390846947383573,-0.0358152015420327,-0.011829068848465286,-0.0032329682263655775,-0.0010002756138437988,-0.008900099754450176
2007-06-21,0.0191491026141592,0.00821510144566351,-0.001801962299967652,-0.004857494833667793,0.022952572659683083,-0.007576271909630917,0.008085456684804907,0.0011279079141718247,0.007653950231657418,0.006973387794413965,0.07536158517287087,-0.000969335875420291,0.01771204911258884,-0.0023207487754052505,-0.0012460055148042538,0.0003755454224087291,0.001844202658148442
2007-06-22,-0.00729052693273695,-0.011694329513599727,-0.01902093684199179,-0.00446179918109508,-0.015814950492656923,0.05375877693413782,0.020922933762761498,-0.022469398337294423,-0.022728189954927328,-0.024453036513814908,0.0147816003487909,-0.01383114000423647,-0.021341532013024654,0.00340190875374527,0.0029878843408792347,0.001376486477143126,0.0019384321596147397
2007-06-25,-0.005379989552257326,-0.0029086670367087482,-0.002045618265506517,-0.0070116682876944425,0.017021326466371247,0.020001826022984587,0.004637099787151228,0.0062380165052767205,-0.0074164818187013514,0.0,-0.026718516786604522,0.0008186999944416322,-0.0018185746805683338,-0.005417527012256908,0.003226900738062699,0.000874412481851108,-0.005825773467748265
2007-06-26,-0.022233306593714884,-0.017335534427330043,-0.0010238740797224363,-0.0035243570504983443,-0.003017961136272443,0.021991474080026215,0.005370071138340797,0.008797574201490717,0.004949793634806815,0.0010172569618770448,-0.0474957037470714,0.001798933353037706,-0.006699399001811985,-0.012651498355086123,0.0002477808292262864,-0.0006254658820755946,0.002917069918564618
2007-06-27,0.018548009148653496,0.009733152107653228,0.007959960874029224,0.005492576370749472,0.014286514699111555,0.004408609620145718,-0.007514979325208299,-0.003249351247950637,0.013083493841358684,0.011786542675281958,0.026558312270717012,0.003914868319706594,0.020085490821598113,0.0007855957384052849,-0.00012320779264785614,-0.0001242709622260388,-0.0035011495792804863
2007-06-28,-0.010971553571698246,0.010946589478186969,-0.0020348454060780726,0.008948597461870642,0.0034510446906659636,0.016444171472759544,-0.002435144431914151,0.0008134351040961793,-0.0057031818566685355,-0.0013401877281452727,0.009570976647552413,-0.001140236562167754,0.001435330947812939,0.009223921660842944,-0.0006197936725145955,-0.00025085905735178915,-0.005274756271297533
2007-06-29,0.012201734786447873,-0.006991996262320882,-0.004082379540150645,0.0036126501095013405,0.0007123415449723693,-0.009363532312218118,-0.0044095278982742205,0.0019489085939333234,-0.010471362812061303,-0.012142025319919597,-0.016326283923599257,-0.0027746317575389136,0.0033440155693229764,0.00015552022019765682,0.005192291153652687,0.0019980548514834068,-0.002844366874343007
2007-07-02,-0.006412075260943551,0.017389205765501178,0.008756415666942474,0.00539456871593919,0.010744355031105303,0.04874215506798113,0.014586128279604028,0.0037262599497698075,0.01434458571111863,0.00912047005291497,0.040793425003726416,0.008948555242591805,0.011144398226219744,0.011601956095053004,0.0015220409024175815,0.0006511120870014743,0.007804111256333285
2007-07-03,0.04758795580653944,-0.002301136330872133,0.004652956095658131,0.0034428183473396963,0.01376299767267673,0.03901559834363696,0.007438487752969897,0.0016148507711835052,0.011620271685337564,0.009370797152758794,0.0016242198132840368,0.0008096058171147915,0.006345944913296637,-0.004315647745486389,-0.0029714893170048507,-0.00037596081518997563,-0.0018642641873529444
2007-07-05,0.04294271784883996,-0.010421287693092016,-0.0036393152623795198,0.008487426077346785,0.0027761738521190115,-0.030730031670258163,0.013550860539593559,0.005312945905465827,-0.011210225671502252,-0.0009995912488376937,0.010617101977759565,-0.0019439024127516664,-0.002345689086246456,-0.004955100021671941,-0.005594758546522515,-0.0013765140667963667,-0.003640640285820238
2007-07-06,-0.003395451790469977,0.003485797435586599,-0.004466585764278175,0.010036675441723122,0.012740503134415963,0.018447249236314658,-0.0041257853322068045,-0.0024110341411022617,0.003682305510315278,-0.0006668305401390315,0.004809285072276655,-0.0030862310931825104,0.015149965727132677,0.00834756628035994,-0.002371573197087466,-0.00012621588553543878,0.0010842867740248612
2007-07-09,-0.015002391919195352,0.043966234576582316,-0.006941415471839564,0.0024262083408156674,0.020545063988483634,0.2146120506473687,0.005841366953838244,0.00945105628216373,-0.003682305510315294,-0.0033426323686323836,0.028602487140141887,0.0006511331500316279,0.011271267352206307,0.006444677526836182,0.003617502328741088,0.0007522626720844667,0.0030484214146992658
2007-07-10,0.01538008721570847,-0.02515059228693341,-0.009261579300726843,-0.0026961049955141585,-0.005602557133895786,-0.038001387854795274,0.0014365109199595241,-0.008325310428122708,-0.02658507984561729,-0.018243763699362488,0.009721440775081452,-0.007996794051283155,-0.010808236661501974,0.0035117733729580895,0.006824887813717939,0.0018781845902090747,-0.0026549587681123973
2007-07-11,0.0003021857877675391,0.006382558626154129,0.0030963562901707817,-0.003786842097026679,0.019471890059368325,-0.012612959226520675,0.0020774592842954767,0.010555334437393725,0.01296532221659437,0.005439964062203417,-0.004406967912800807,0.00864654984864842,0.009091147928623141,-0.0025944030574640994,-0.0034681710209728336,-0.0005009788141462479,-0.007508891951364742
2007-07-12,0.012610221836803647,0.02870875182674322,0.0208082578874248,-0.0033932844184237465,0.02771182858589986,0.009736497574911074,0.0015783618849312124,0.007922403579816386,0.028672728505322282,0.01947748303569867,0.01903194579874951,0.022010466659949865,0.02634284488713611,0.008823945975780085,-0.0028585693339518428,-0.0006267384958155679,0.0029704974856509356
2007-07-13,0.026933495286225555,0.031242032844376523,-0.0006052313264683101,0.0,0.00032154441203241686,0.012232865593459432,0.012446704288396103,0.0011042152663308601,0.01044398433790482,-0.008349198888014607,-0.006086554624011882,-0.004299607499757338,0.00789057239179008,0.00015149014155740927,0.0022379987394418573,0.0005014222168048374,0.004144931819126869
2007-07-16,0.0026823876464741395,-0.01895349016247357,0.002421054741455457,-0.00641073197444553,-0.013049290721090675,-0.03438632001202243,0.0015021697353580442,0.005816323483819562,-0.004404579445575016,0.0070174853521028915,0.01793241170244664,0.007789580845244455,-0.0069988357039789395,-0.0031854268407077637,0.003965908355437636,0.001000539541855234,0.00039346264658685624
2007-07-17,0.005848185573324302,0.001356147317085937,0.00362112337523061,0.0024600299449543256,-0.011134379200961924,-0.023934323547028905,0.0036281843818527088,-0.016753997017283258,0.0018044193845457234,0.024668528592390195,-0.004291259313634409,-0.007470352585951336,-0.006823572244281592,-0.001064067820799445,-0.002105051734886637,-0.0006257372967531275,0.001180772436294025
2007-07-18,-0.005703689141408884,-0.006389853606413365,-0.008874893434717366,-0.00382930950394856,0.0215017277572842,0.004741907880387076,-0.009959393222418707,-0.008644279750077238,-0.021053634675612394,0.004537835775455364,-0.018449247179754717,0.004162795117452906,0.02285962793558345,0.013145202935248576,0.0035888547709886608,0.0015010993181168697,-0.007500418343253352
2007-07-19,0.013519379627605058,0.00040911699443895214,-0.0018250627910528607,-0.0030190939964163358,-0.0008601547897570869,0.015526591385008556,-0.0016574298489808934,0.0030499457009646107,-0.005333576812918736,0.01890210259873971,-0.0010951833295149605,0.003190208921590292,0.012429519071499485,0.005837019871235102,-0.0001242303381020098,-0.00012554918906467375,0.0010882857235399606
2007-07-20,0.026433523952245006,-0.023728514251746283,-0.019676198741448898,0.0012361286858460694,-0.009507193766565123,-0.013527124908243262,-0.053291745292136976,-0.009663234962478588,-0.022042281605618316,-0.011169906270206066,-0.01102479857959758,-0.010245075884720406,-0.0037995953063247774,0.008470214516410005,0.004927790822099352,0.0016224641188615733,-0.002575711531381074
2007-07-23,-0.00034790334882895654,0.0015344467888166388,-0.0033177753286274675,-0.0010987754674653021,0.004873072274465475,-0.01270060832394432,-0.014739347464131393,0.003392504396269983,-0.008658783983678387,0.0009621625350025426,0.009927986332934787,0.018966135393621218,0.016183104965771838,-0.0016290356489017837,-0.00036902306123468546,-0.0007495647779434429,-0.0021843450280197457
2007-07-24,-0.06326819335183169,-0.03532526971635094,-0.020987003258534132,-0.0006872695726890992,-0.02982399814720055,-0.014728591118166465,0.002903090821847789,-0.008585301602137501,-0.039144502751948446,-0.012582819366920506,-0.026697675905832094,-0.00601717557912098,-0.02821973934732559,0.0,0.0027015085299910797,0.000999273412206159,-0.005783788983543729
2007-07-25,0.01741734994666525,0.21871496311844765,0.01640767271664836,0.000687269572689044,0.013267976001788247,0.008548631742976919,-0.008283165344637257,0.0009757257212363561,-0.001545275820317123,-0.002926605479765087,-0.004746768470454311,0.0003177874521097145,0.02123889245522136,-0.008484082789328835,0.001348945439111123,0.0007472703810873692,-0.009546127896781696
2007-07-26,0.06172977693378709,-0.02550229362762062,-0.014712924417710093,-0.011888348187569498,-0.040227680122781224,-0.006404648406983553,-0.003458639591563925,-0.009306980876039239,-0.026637941703880834,-0.024057611723678426,0.004971109272422105,-0.006691415083086165,-0.050391540258870195,-0.018861365951098222,0.00792828799710672,0.002364307018072018,-0.014234471360303784
2007-07-27,-0.01483547575145481,0.00035706746525520836,0.0038040179384800712,0.0054087833336803545,-0.026180308677587825,0.030266461267161357,0.0076281888146622415,-0.01971377270077746,0.003397439016649339,-0.019876043918300706,-0.0024823334219837632,0.004147315842617613,-0.03037850261852741,-0.003662416031323392,0.0019409397467762414,0.0011182436071426813,-0.016832767954408915
2007-07-30,-0.016966138840302618,-0.01607325218450804,0.00609842027707819,-0.004435822086453731,0.014333465944269845,0.08308882451770115,0.008210156517262795,0.005006620974855591,0.011687969947039413,0.0003402330638396796,0.02763756090488144,0.0071379877766706,0.00489520797732501,0.005488548312644498,-0.0025492693519255107,-0.0012432485681386533,0.009638602468457073
2007-07-31,-0.07082260873702093,-0.05161159657526986,-0.00588739383185546,0.0013882894152556673,-0.0136294651635715,-0.06624710031575702,-0.011909046443437593,0.007133224007713886,-0.01667454284333939,-0.01404351089942273,0.005917594385830675,-0.02253771483055121,-0.010284327077340137,0.00030410874105093354,0.004125288589782371,0.0016151198061367929,0.003398446884890052
2007-08-01,0.02429258917994215,-0.015784754382310882,0.00441899346337121,-0.0012494478959495332,-0.0010559566762126762,-0.046084400088008355,0.005748081950027076,0.007573927718208117,0.008371888258907154,0.01063623411399594,-0.00745770022871173,0.020797529380159552,0.008305365258706164,0.0021257127401822437,-0.0027756065937692078,-0.0009719447481515733,-0.0020717472088041156
2007-08-02,0.010976792751107273,0.030571766422620987,0.003144428797540885,-0.0031999432875839478,-0.01514300054992293,-0.02792106552526674,-0.0037697459683394873,0.001147986872212915,0.004720256559555276,0.00748088844096013,-0.004412801285741724,0.0022139303376928717,-0.007718263525474274,-0.0006069020914542221,0.0007310006306929397,0.0004989627522196888,0.0056864339520214194
2007-08-03,-0.03458683622044542,-0.03719045504511794,-0.016459959339067215,0.0030611017682777514,-0.034810854292815295,-0.04389969051038192,-0.015798964942284104,-0.007896037856145956,-0.02130525382290804,-0.01915261693654859,-0.06109539971730031,-0.006656859430506798,-0.03707201260707981,0.012068377589956174,0.006434857041456088,0.002488780649729758,0.0
