Date,AAPL,AMZN,CVX,ENPH,GME,JNJ,JPM,MSFT,NVDA,XOM,GLD,IEF,SHY
2008-05-05,0.020729627878445,-0.01814315111778375,0.003142168184809836,-0.0062209174808716015,-0.02323496960049903,-0.005287864393342784,-0.013656381689167158,-0.005486854439924672,-0.025181313250981892,-0.001116598903416279,0.01978402048340779,0.0014733034044112764,0.0010853862660038674
2008-05-06,0.010393620589379704,-0.002769890091114572,0.012986935650848465,0.020842132554626386,0.021566828408220128,-0.004723923908429754,0.004158147057014693,0.021096006055766836,0.025625555182187853,0.006236616287796689,0.004164270020763222,-0.0031766983154041723,0.0006021818128340125
2008-05-07,-0.022045445907062713,-0.03398812751801195,-0.01654955964595345,-0.02240332673049873,-0.03243143965947962,-0.00996364933279337,-0.03440241648004849,-0.016635130272000927,-0.023350733048255606,-0.013975088846591401,-0.00939406818992347,0.003970105940403208,0.001202613452807357
2008-05-08,0.013437035252662481,-0.0053435812948171065,0.02241718159268425,0.016657226788861956,-0.02169767259698598,-0.00014938942641697103,-0.011228724364660575,0.002051720572384545,-0.0027298869227797306,0.012420043054742272,0.0164108408392243,0.006428887849926867,0.0008417349833713267
2008-05-09,-0.008738156986873113,-0.005234120768245466,-0.0005133698629219824,0.010699338025180239,0.0033239665374165013,-0.005245452708343849,0.0112287243646605,0.004091125989296055,0.026080619971035363,-0.007962707140879651,0.0020611516430740643,0.0011238254910538104,0.0003599158170823961
2008-05-12,0.025350412249404652,0.028857302472202046,-0.000307595721855047,0.011713832015406893,0.054508400945261694,0.0024012584944287547,0.01428469132957497,0.020209511157553775,-0.028817504394928545,0.0041573964260091965,-0.004930923527425635,-0.0016858190975464135,-0.0019222969383863456
2008-05-13,0.009520644293192574,0.0004024123172385573,0.0037924594761511166,0.031067626273131276,0.009199824832846015,-0.004506954421767,-0.03796850669347804,-0.003352118010228371,-0.0207719089207377,0.005478799471012295,-0.018564154190549235,-0.008360856531136478,-0.0016854847030365564
2008-05-14,-0.019669825100506994,-0.004839989968311726,-0.00010211227670636187,0.04868593607813537,0.006753845890409269,0.006004576882369182,0.009410030800251932,0.0050241931838046,0.02896101736395629,0.0025614814636758126,-0.0022275927551882613,-0.0003405111076162554,-0.0007249237241087911
2008-05-15,0.01845852016757722,0.02554688046898334,0.014523027657647326,-0.001041120849742061,0.008694258654286571,-0.0019473952613780323,0.02388972835265981,0.017224478713772553,0.07462550510389561,0.015341649161241797,0.020906720638068043,0.00554631590448916,0.0008446757511122955
2008-05-16,-0.011183450844819419,0.004456675369806977,0.019007622420908837,0.023676033722401738,-0.028908025906494474,0.0,-0.010474840070133645,-0.015222006570243732,0.026148274301544015,0.014893928982672772,0.023851198696715047,-0.0016944675088817987,0.0002399444984228457
2008-05-19,-0.021659454258381464,0.07348188844891428,0.01796882485678297,-0.0013573076850842227,-0.03149149512581786,-0.0007498453571653334,-0.011673561153060721,-0.01783051580315338,-0.021114683017085415,0.018072338271570683,0.003249494920499919,0.0022592218657739795,0.0010838073232170584
2008-05-20,0.012449673592859615,-0.019263284462790988,0.008670920323803242,-0.005106445565216889,-0.011948278916993444,-0.007230329771074639,-0.051075879509649855,-0.02404769731926175,-0.0262840723806126,0.002117453891424185,0.016751205697980824,0.0030400485054162553,0.0014434123784279344
2008-05-21,-0.04235858281602509,-0.030438727027492923,-0.0006794590333052995,-0.004446715798372683,-0.014450645912151156,-0.006369034383548587,-0.029727859782892316,-0.017892103402267653,-0.008194082649009166,-0.009456846810519311,0.01159367196948849,-0.0023640769051546714,-0.0010822432245760861
2008-05-22,-0.006418205469639357,0.012186009429292032,-0.010833209880353268,-0.01624367278982643,-0.039929052593415934,0.0021423364375473923,0.014741945273651757,0.007757077737556867,0.023962926506666277,-0.012461089173206812,-0.010713950899921191,-0.00655971321739385,-0.002770164719926852
2008-05-23,0.02300352389652211,-0.011547629011430293,-0.011646452396053442,0.016929000456128707,0.010588938756755083,-0.007519280506403719,-0.0171026062804903,-0.014861916522280956,-0.023098247377231776,-0.019759298728114858,0.002744088114413663,0.004415505777128422,0.0019284818721221756
2008-05-27,0.02862015238762473,0.028560818086445318,-0.01148194857234049,-0.033440893020856725,0.0026295784334433516,0.0035362093764180567,0.016172270554354055,0.01380777101244521,0.01076062337319522,-0.009972306685198964,-0.02071066556256065,-0.004870082542799682,-0.0010853563568632492
2008-05-28,0.0031065606652027557,-0.006720610066943426,0.008399593621309282,0.000708139584089062,0.015833324108590167,-0.00415265246222218,-0.0034926953164067702,-0.00918380829672888,0.009373445770121678,0.006990786143676729,-0.0024650009199021954,-0.007519781353729108,-0.001808520604558286
2008-05-29,-0.0017127033400829317,0.003365891502795973,-0.015656801254389983,-0.06545929072238245,-0.022115930707972232,0.02345890578529027,0.01642929167777597,0.0046022137492880005,-0.0025480047404682687,-0.012014725141667876,-0.029948121785563844,-0.0047008526013661775,-0.00036161220063702986
2008-05-30,0.010973716987765045,0.015682220329457864,0.002929447869088852,0.049401986183711284,0.008300523840167006,0.004805963509558199,-0.013168726011849076,0.000353678556690962,0.048952453010268175,-0.006625090948512372,0.010807127681703298,0.003327038417912325,0.0014477825608262907
2008-06-02,-0.014138970565990209,-0.017176813236163088,0.002216714088014171,0.019943461839238768,-0.0089105845373704,-0.0034518177202287727,-0.019965496987943244,-0.01853269669936709,0.004040007938863571,-0.010760756867984582,0.005814988710672287,0.005924516620930658,0.0019693728814981076
2008-06-03,-0.003930593510895962,-0.0014968300587105072,-0.01531273778391121,0.001057410706854471,-0.014960811505700103,0.0037514009391901126,-0.0061875843712857325,-0.01778264415071333,-0.03445739782649015,-0.024205562898638202,-0.01235433070599784,0.005242339545318416,0.0014462239996674855
2008-06-04,-0.0009715323595948758,0.01720232321301207,-0.018772856846571942,-0.024965615925765485,-0.021918881279825494,-0.003150638235471609,-0.006225894134407276,0.00838650926605098,0.011617687144927417,0.00046647984639866416,-0.00265079080081508,-0.003643660230015521,-0.00036155600466611674
2008-06-05,0.022637343757054815,0.036266922393518655,0.0403054385100963,0.025317716561190046,0.0037917784542806907,0.006142118259831699,0.011226530796301742,0.02722190910510158,0.024853558143157775,0.04067725006448521,-0.002310856942839816,-0.005260594474060457,-0.0013255162021876153
2008-06-06,-0.02021015174550327,-0.04699914120132426,-0.004912754796458596,-0.021352973181517798,-0.055329563839098074,-0.018083534086589022,-0.04892092145952629,-0.029039031282255556,-0.03230650610911481,-0.028621939589218468,0.029744095652049107,0.008676613485309442,0.001325516202187602
2008-06-09,-0.021947693375490396,-0.014994644158746686,0.016941200740779976,-0.03179530074770427,0.018276365921997228,-0.0019790014434724495,-0.06651916959546743,0.00797058368986941,-0.01549770838968266,0.02593090522525115,-0.01208712510114185,-0.007187419638503021,-0.005075800625156943
2008-06-10,0.02194769337549043,0.0023891936828463914,-0.02420372527044913,-0.029774012890313725,-0.026532691275752553,-0.00015231065587867294,0.02058154790358959,0.0064751497884022345,-0.06091515689424197,-0.013336521815917032,-0.028122111368949234,-0.005972601265558026,-0.0023048602807272498
2008-06-11,-0.026362504145710182,-0.029830093027075625,0.006458228323963409,-0.00306520439204335,-0.04866728327853778,-0.006421229335291129,-0.03076344323751821,-0.02799704748828153,-0.047781244231409246,0.0081591331412867,0.01703690270554308,0.0010364334338886707,0.0016987659149824618
2008-06-12,-0.04265347079570386,-0.01473016184547115,-0.013773961090622927,-0.0038445862047625946,0.009598822013057711,0.007487112030440693,0.023423892322581373,0.04046797685603301,0.006099100433183118,-0.017647561486728,-0.016452673393949773,-0.008785067199860682,-0.004862025136060798
2008-06-13,-0.005150312452716433,0.03889236677074228,0.013572920371979155,0.03184487841267268,0.03637564460865958,0.008790911980741833,0.04047480497093538,0.028967756287495997,-0.003279108979035077,0.01482234429249909,0.0026833517416247226,-0.0023234297380455445,0.001096249936793105
2008-06-16,0.02560247026780449,0.03145659514905735,0.0009047872938880532,0.049855664836086916,0.07423655395963179,-0.006509848628832617,0.009053905414039266,-0.0048277220698184475,-0.01370232684018129,-0.00419669365412141,0.013654462065851207,0.00011660359991540618,0.0006082586762430201
2008-06-17,0.025624291925151747,0.015425077196103771,0.008806314992076228,0.01863961850537462,-0.022785712548111726,-0.0038043101290348874,-0.02279148973837846,-0.004504001008162927,-0.024561655144589203,0.007134488615898433,0.0027544819530526043,0.003367730933918068,0.0019441031501835565
2008-06-18,-0.014881536959368868,-0.005438417763782568,-0.011120828072712113,-0.002092772979890299,-0.004491344059484321,-0.01768890121341739,-0.007714051542596784,-0.011875846405632065,-0.029690524344230775,-0.008954302369954306,0.011736006478369521,0.005435588842676581,0.0009710304962018883
2008-06-19,0.011956077379865308,0.020866543357730555,-0.024475761767457124,0.011801480317256358,0.027277056607596068,0.0027897032325833074,-0.002325797728588539,0.01637984741379482,-0.0025144709680553286,-0.02350126262599094,0.0015846001285877345,-0.0057833889733638465,-0.0019423360432138028
2008-06-20,-0.031616915916194886,-0.03822429520620888,-0.002480731406541763,-0.0383376700037288,-0.05399763714053589,-0.008703881275043356,-0.020651756685452168,-0.024493686244230633,-0.005048055290955191,-0.010309870585179145,0.0059762121136616485,0.004629048892904876,0.0018213956584534213
2008-06-23,-0.012111252087013162,-0.005192225560458174,0.024939321739882545,0.01917650968481928,0.007020837253935725,0.0035839968376109054,-0.02649700366104696,-0.00925300439382707,-0.02096737183443501,0.03232956511841006,-0.02113235514821951,-0.00046193511152583177,-0.001092038281954056
2008-06-24,0.0005192178478034042,-0.012974185771086418,-0.004248638761518582,-0.009897463684071083,-0.007461264955023745,0.006666275426375915,0.02279287303280306,-0.008617929988909463,0.032540076911989915,-0.00893321683810231,0.004353866732505198,0.005298580742731583,0.0018178251425061004
2008-06-25,0.02361550624639229,0.010864848316570289,0.007272641514879602,0.013058340163809181,0.013564044018108934,0.008615501074861068,0.005024154641282317,0.02211220735474692,0.005487432006471547,0.007792480079438302,-0.0005718228977623296,-0.00011408975475377568,0.000727866197630359
2008-06-26,-0.052840699633650956,-0.053708402483909165,-0.0198205803564537,-0.05847932122134131,-0.05562580065402758,-0.015748405233730403,-0.042846243203441506,-0.021390759066523237,-0.052603306104007576,-0.013677369529398851,0.03584052048031919,0.005615398163887001,0.0029032177443510097
2008-06-27,0.01081733945561932,-0.021728469072989275,0.003995731597165704,-0.030190940784712676,-0.016211352080880634,-0.010795720342826366,-0.035593077243749466,-0.004334415505476366,0.010951514692213171,0.0016186042972078723,0.009446474043668393,0.004901315925105757,0.0004821755234035946
2008-06-30,-0.015702063463683066,-0.017974657140461325,0.013507457616243964,-0.011560780050271863,-0.058409158850848776,0.012039414214705241,-0.02133862959973265,-0.00435242071570054,-0.029475479207888705,0.018091105173984587,-0.0007655678590445136,0.0006821980100486279,0.000603871388073739
2008-07-01,0.042330203051697664,0.003946899320623395,-0.0005039559103635697,-0.04884837326773574,0.008625699561287526,0.005425484638007126,0.0026490028821463864,-0.02353869405020674,0.0016013580470246396,0.002492988890553779,0.013691424355889053,-0.0027167777035898206,-0.0002541345777591527
2008-07-02,-0.03792048304364875,-0.03005878235253954,-0.016896771913046137,-0.07872071619753916,-0.008378137556731096,-0.0007732552125879058,0.016904521768862178,-0.03754007619880452,-0.0391566788554177,-0.010696577381406955,0.0054888422989871725,0.0023975706639207906,0.00012085779833049775
2008-07-03,0.011468694912850219,0.007808148481247588,0.012344205975721232,0.0048318797743855755,-0.041172760514407845,0.007398545272468998,0.02031302835158468,0.0038567012735169575,-0.36710892653476956,0.009790545822764563,-0.011985249940131814,0.0003418246644244498,0.0016922248955548705
2008-07-07,0.029196106000844504,0.006782538786201384,-0.018521905393066817,0.035725730758016674,0.014845506962236302,0.001993797464229276,-0.036630152270324554,0.0019225335598049957,-0.03172280761133992,-0.015067350583458611,-0.00905668471560562,0.004664109684186348,0.0006044943743013785
2008-07-08,0.024753756257703197,0.03457269829606959,-0.01069532473820648,-0.00934565237824783,0.03372367033554031,0.014606031391021552,0.049573196030400224,-0.006939039301215468,-0.0058018414205884715,-0.011683341263016197,-0.004063960105008701,0.0024936338959301763,0.0001205057666417258
2008-07-09,-0.029962853589088175,-0.060849570447579,-0.019821340339713053,-0.018958110823945117,-0.03321567387771285,-0.00045338421325165286,-0.04254724564835796,-0.024277081680772562,-0.017610158649633247,-0.019149255833212593,0.007019105232723836,0.00474384944251079,0.0016876618528757794
2008-07-10,0.013566370878703334,0.0002832528861188092,0.024612272915516226,0.016821734069972376,-0.011750000760321028,0.011418319979675946,0.006686974166881441,0.008681780260823856,-0.0025416389115104146,0.0205441336231699,0.021943255113523116,0.0003374703670502567,-0.0012050616689037348
2008-07-11,-0.02319654744378015,-0.030037482241887153,-0.04244636706899848,0.0017093075471415451,0.009207506046662777,-0.010210299517760318,-0.03990473493078942,-0.007888977765136187,-0.01022998049657885,-0.006762014187425622,0.017277496523462485,-0.009392736075300936,-0.002053204035091366
2008-07-14,0.007504869748359049,-0.0335293700515998,0.005943624665412768,0.013992122043252347,0.02489120867392206,0.0022613656678817312,-0.04534335051799236,-0.003968738131547361,-0.04647964666247953,-0.0007022672694189735,0.007850566004166892,0.005329734831303151,0.0022935141825811797
2008-07-15,-0.024687157774905297,0.011252130861294363,-0.03710212527279756,-0.013565052836421137,0.023074033840865215,0.019238346320840323,-0.02136856840075781,0.03899137525906822,0.010714091548078043,-0.03854657121311345,0.0027071497619921858,0.003612211714578234,0.0014461175017649584
2008-07-16,0.018514345988280913,0.06930113550422048,-0.034472448672988404,0.040565813701462235,0.03668846071056334,0.0072116246523534445,0.1472185193078195,0.041571604727768545,0.005314935825800329,-0.016932894120906667,-0.018152701615908245,-0.009169475842410856,-0.0009632043717714563
2008-07-17,-0.005803418957248362,0.0037513000496300457,-0.008369174516820658,-0.008230553732685436,0.01347591884978471,-0.005293358468769161,0.1268309029168999,0.009492286029173415,0.0035271273779354513,-0.005957537335645333,-0.0023322518409358973,-0.004787403737654031,-0.0014476325560103514
2008-07-18,-0.03953541557194923,-0.042348575732712196,0.004425889921907532,-0.011219689812168357,0.04335761778526643,-0.00014727585019885464,-0.019302794958389893,-0.06221573595698,0.017452981045617797,0.014950350604745196,-0.0005308461499445975,-0.003433414594028218,-0.0018124474179631032
2008-07-21,0.006879278106086707,-0.00930241135968591,0.00994467643495757,0.027206938679885773,-0.049840564407682184,-0.010524153534496029,-0.03483252469852544,-0.008543336884312861,0.006036233939628502,0.01750634954756109,0.010037641179610729,0.002290318536249647,0.00048365266139886194
2008-07-22,-0.026013281640193602,-0.007475317818810399,-0.014837511246282289,-0.030975071067932118,0.00901842902820347,0.013027629073766428,0.05560533060917024,0.006220276679268136,-0.02172996282186059,-0.0014473011824173905,-0.021894861075694584,-0.00343814495461989,-0.0008466211853788686
2008-07-23,0.025832868107962044,0.037113489491134494,-0.03542070637732112,-0.012238976902226795,0.01802277575488052,0.004109873626654891,0.02656516269018466,0.02412562500283397,0.029439373778344945,-0.022826836651737046,-0.027121391164392532,-0.0016073118060147913,-0.0004837604340276381
2008-07-24,-0.044460229363509546,0.10971736961816604,-0.007895633118297714,-0.06581334273420002,-0.038488619953561766,0.005696347241992324,-0.06957227587022792,-0.03817722350832187,-0.060678346368064275,-0.002348842580680573,0.008356311735007591,0.008585811799206313,0.0027804797038840715
2008-07-25,0.0192440155153867,-0.005221990600797711,0.006806209597875402,0.008579837064101243,-0.024257942334659426,0.005374436339743258,0.009662293504350288,0.02790908803983332,0.04693270147195166,0.011077131997999414,0.0039340079361909145,-0.005830673574821333,-0.0013292365369021967
2008-07-28,-0.04878991876175202,-0.030205135478527604,-0.000848953045976456,0.0026943849228557755,-0.023381339290603532,-0.007999401918336773,-0.04820872127757511,-0.025553193399007725,-0.002599103636540692,-0.012563511179928377,0.00043616742881908473,0.005716749073414439,0.0020528357855381387
2008-07-29,0.017208580833005863,0.028927375008698106,0.0042344419631228595,0.06088832509969736,0.022417752038134616,0.0,0.07885748324731591,0.023639818561588085,0.010354006124139456,0.0027236865833107017,-0.01250572486127245,-0.0028541240879247916,-0.0008449025765492896
2008-07-30,0.017668448738964636,0.0,0.051980972085575616,0.012161898298787853,-0.011633708872741899,-0.005858075831998885,0.019922925661617245,0.00458566202004985,-0.014700083402390055,0.04211655565515837,-0.01188176475168946,0.0019404127484119928,0.00024180909455520522
2008-07-31,-0.00583380634533085,-0.024200504964076195,-0.03143064511619595,-0.016390218890452533,-0.012510784142829393,0.00571201100701035,-0.02287197748010764,-0.019634821951772675,-0.0034897400311926967,-0.047943761825387544,0.006236158213952592,0.007956726160049719,0.0020499850965332773
2008-08-01,-0.014512169281412898,-0.007758605121000783,-0.0029609227954463324,-0.017094459024917234,-0.01692844945176776,-0.005418793792363345,0.0031943235627544596,-0.010946553270690799,-0.053873582546078116,-0.008866361657053222,-0.0056777456383800455,0.0004990153648299504,0.00019288898301368534
2008-08-04,-0.02213770688878173,-0.0005281539944748866,-0.018071935832203637,-0.02222817102427492,-0.010093358393351723,0.012839452802789569,-0.015327642954646512,-0.0063088900306798945,-0.02427738025077235,-0.03992385209006379,-0.016093986590938986,-0.0006809718135747744,-0.00012125732929177251
2008-08-05,0.0472258749548717,0.043928995367924085,-0.0037519103048524434,0.009212940997568088,0.08434460806584203,0.02108682436907277,0.04267354748190685,0.036127195225842984,0.05605494043558488,0.0225892349516962,-0.023649334804024327,-0.005126303097843111,-0.0004828918208812745
2008-08-06,0.02185842913712252,-0.01297725095482314,0.02478476893250243,0.013876835480494813,-0.0028008989884024085,0.008762098074579462,-0.012007832821822642,0.03043632351045058,0.02645669392361117,-0.00025524201810857126,0.006484477963029264,0.0003426556610355718,0.00012041419491707291
2008-08-07,-0.0037833647971421127,-0.014706127035524885,-0.013453468140315878,-0.013440251229650039,-0.03230689395357701,-0.005926992570222704,-0.03892075699730025,0.013600259280034976,-0.015789875572849454,-0.011427074466452452,-0.006368377516337615,0.009317831935238375,0.002172597606705032
2008-08-08,0.03590701265484912,0.04522547318007091,0.01155945884117995,-0.01539519426355841,0.0654135208977812,0.01265813922451138,0.03115987094620338,0.026659201211685853,-0.027792150163742403,0.016393685708022673,-0.01947042583576133,-0.0004526835431777781,-0.0008430542247595751
2008-08-11,0.02337555522116985,0.08997766508075597,-0.0037989053306426335,-0.01608626450862541,0.03445161657359812,0.001536480621294621,0.019768718872919495,-0.008209698490450895,0.020693595208382185,-0.0020454056417012786,-0.039870019743063895,-0.00487754853479669,-0.001329543381945353
2008-08-12,0.018099309746086034,-0.009581416049891876,-0.006203927969587477,0.027106743418701482,-0.01363876357917176,0.0005577782063343226,-0.09956833496393885,0.007853818332223692,-0.01435032555122751,-0.016511592063815445,-0.007547213471977264,0.00691187372253723,0.0018110156520341494
2008-08-13,0.014437592498578592,-0.0064391057667917305,0.03156925809244137,0.00959891298034948,-0.021039274820663742,-0.006998106794952285,-0.026996058115539685,-0.0074957948413396395,0.10210335585055756,0.0166398639901393,0.012833356691477001,-0.0021478052940170542,-0.0001207964248366567
2008-08-14,0.00011147303371473357,0.01533921756980131,0.003934879863545786,0.00735444814899493,0.004963992526338187,-0.00013985485067977602,0.02409097783301409,0.0,0.05860750461794727,-0.009253864402723428,-0.027470488029696195,0.0030514539758640384,0.000363005398246303
2008-08-15,-0.02016616395098728,-0.018690001060564735,-0.01974435552095932,0.03888903956458176,-0.027842844295300755,0.001964448986753956,0.006853276149931211,-0.003589623808506785,-0.0030817816809984265,-0.0049178085256514886,-0.021914512705522013,0.003715161611476715,0.0007226783344531491
2008-08-18,-0.001993660000582491,-0.03882269958729252,-0.01266125279664274,-0.019255443347442967,0.02220011209109691,-0.003370739595697793,-0.0355607895293688,-0.004323616094286473,0.019863535241993968,-0.007031413322366713,0.014959120554555644,0.0024705932599235324,0.0008436331443615035
2008-08-19,-0.010662232471590217,-0.022142043865199624,0.018106304114724428,0.015100903121329945,-0.0031737289524496706,0.0008437056761047339,-0.032082200928590036,-0.009472231137210067,0.015015558319784326,0.01838469901316367,0.020474209118556685,-0.0014594640845913714,0.0007226250408870115
2008-08-20,0.013224599325824588,0.010280421886862403,0.02044817942173513,0.06487673862818757,-0.011877730354030667,-0.000984227366714583,0.0391338086059146,-0.0010987050967758952,0.04800895728804193,0.010972520494508656,-0.0046109216405604905,0.002915123499121986,0.0013227106906729272
2008-08-21,-0.008853792138831678,0.013664873443363862,0.02354676205230422,0.003894071816120575,-0.0009197925215327929,0.002810012619220775,-0.02020221436892035,-0.004038912595775328,-0.033216202833154136,0.01935184299487814,0.027594821694200418,-0.0021299635439909854,-0.000841908668947594
2008-08-22,0.014242237553061051,0.02373714659740723,-0.004755982415656557,0.01962734629134262,0.015518459870481949,0.008436149539185806,0.03814866094355337,0.023992347922910343,-0.0007341053563108904,-0.0006223169518191878,-0.014934800596812396,-0.0029205051934827653,-0.0018059837797840845
2008-08-25,-0.024276195156546422,-0.028673688566376105,-0.029839516124662215,-0.019238771821143558,-0.02059099105298537,-0.008718889404447653,-0.04174028648351743,-0.006486635038700989,-0.014804571325026416,-0.019999532510672446,-0.00185175688863645,0.006617668690563846,0.0016856703244994445
2008-08-26,0.00629748150017712,-0.013243642857631566,0.0032692109024182567,-0.02120213023295346,-0.003473597685904286,-0.001272104993417876,0.013197612799091785,-0.014200102289829713,-0.02415213418599714,0.015631173091203054,0.00370009111066845,0.00033477318753032586,-0.0003604885664407769
2008-08-27,0.00591418986557345,-0.0003669099960786589,0.009628582438576205,0.023917931997057922,-0.0002317924251715811,0.007046591453903553,0.014372890952764584,0.010578363636733404,0.007610324377985927,0.006483465605900538,0.0015990808530273566,0.0014515553283335552,0.0006015197214974413
2008-08-28,-0.005338240596224164,0.0204669170818815,0.006443949962177547,0.011173339742104067,0.022709992823714154,0.002804631507003017,0.04578573189982304,0.01369403445324755,-0.003797774149060979,0.008784428926089008,0.010028207926600663,-0.0014515553283335123,-0.00048224011154706026
2008-08-29,-0.024530238996507893,-0.03178732884106848,-0.009913653175236157,0.0068726970708215705,-0.005002303656016888,-0.013818902241920896,-0.01008141644774426,-0.02353909608858559,-0.03879449970855376,-0.014517261660413292,-0.005735584976745511,-0.0012298125791228545,0.00048224011154709073
2008-09-02,-0.019898524477052006,0.007397329440342045,-0.035732452626204725,-0.05796425063640782,0.03384077763466855,0.01828964291940876,0.012906584066610794,-0.006987059989616485,-0.02564254817454889,-0.034199200332018787,-0.031200121903938532,0.005429003669602342,0.0012651632656386028
2008-09-03,0.004622602346068028,-0.007892522390084077,0.010628527229042754,-0.052567599345543434,-0.03315704980683513,-0.003071591565498779,0.018297957327254356,-0.007407055648572009,-0.05505970549690114,0.009012543855413477,-0.003921790917827457,0.0024530751809733985,0.0003617274268013148
2008-09-04,-0.03498425681871667,-0.03451220318602502,-0.0357953157963435,-0.03327165325345362,0.0006830672078513575,-0.014934097225766793,-0.04638841176461542,-0.020658143513052146,-0.013817096100107297,-0.024391393771328925,-0.006358108955715176,0.004999645529961574,0.0006017329600737089
2008-09-05,-0.006471664565204268,0.0147566823026473,-0.012389157505574488,-0.001758918214234588,-0.006852473704713442,0.0031180053452943817,0.04361416755215624,-0.026924665045599698,0.014674699642471933,-0.0068532501302923645,0.007498337947551977,-0.0022188374920134937,-0.00036115155804101453
2008-09-08,-0.014209450582554864,0.02457248956943128,0.010293703720538913,-0.032657762483229234,0.01478805219847801,0.021696216473850678,0.04806832613718971,0.018157584578788685,-0.042001454172297545,0.015093187903143188,-0.001520562172927079,0.00011056128556337,-0.00048157910141717874
2008-09-09,-0.04031545745236988,-0.02646850775307015,-0.02828057156133546,-0.12531478180391414,-0.016623319456696095,-0.012260183043672691,-0.05135630022879347,-0.0007654565173469092,-0.034548637160260964,-0.04679912573715492,-0.03051415078362391,0.004542524367008217,0.0015645830789402966
2008-09-10,-0.00046154258675565476,-0.02953097184399109,0.029636751446928837,0.03245730072333787,-0.018306648844147004,-0.001543145934200702,-0.0017749701916317485,0.012942194052145375,0.0009243455137316794,0.026801014897274388,-0.03012631332599945,-0.002545467920254218,0.00024038247346468486
2008-09-11,0.006836027663139922,0.035459769799278354,0.020005951028811222,-0.018635679045479428,-0.0014042859474266605,-0.0009829425424254658,0.0555348779230628,0.03347317130112811,-0.04925236838256494,0.004111268352565193,-0.015478915514254269,-0.0017746949411432068,-0.0003607445020740375
